,Unnamed: 0,commonstocksharesissued,assetscurrent,accountspayablecurrent,commonstockvalue,liabilities,liabilitiesandstockholdersequity,stockholdersequity,earningspersharebasic,netincomeloss,profitloss,costofgoodssold,filing_date,costsandexpenses,cash,notespayable,preferredstockvalue,depreciation,operatingexpenses,revenues,land,accountsreceivablenet,deferredrevenue,grossprofit,sharesissued,accruedincometaxes,sharesoutstanding,borrowedfunds,inventorygross,commercialpaper,dividends,commonstocknoparvalue,costofservices,debtcurrent,accruedinsurancecurrent,officerscompensation,intangibleassetscurrent,salariesandwages,interestanddebtexpense,convertibledebt,assetmanagementcosts,accountsreceivablegross,directoperatingcosts,operatingcycle,stock,price
73774,73774,24803640.0,90156000.0,4758000.0,25000.0,18371000.0,172722000.0,147032000.0,1.03,24025000.0,,,2013-03-22,,,,,6100000.0,41192000.0,,2830000.0,,,76138000.0,,,427985.0,,4704000.0,,,,,,,,,,,,,,,,PRLB,
73800,73800,94226045.0,27900000.0,,82500000.0,47500000.0,92400000.0,34900000.0,0.13,600000.0,100000.0,-100000.0,2013-11-01,,,604100000.0,,66000000.0,,15700000.0,,,,4400000.0,95101000.0,,,,,,16700000.0,,,1900000.0,,,,,,,,,,,PRMW,
73801,73801,94773326.0,32200000.0,,81200000.0,51100000.0,97900000.0,35900000.0,0.17,1800000.0,-500000.0,300000.0,2013-08-02,,,604100000.0,,66000000.0,,5400000.0,,,,5700000.0,95101000.0,,,,,,-11200000.0,,,1900000.0,,,,,,,,,,,PRMW,
73802,73802,95371484.0,215100000.0,,574500000.0,821100000.0,1046100000.0,225000000.0,0.06,-2300000.0,1000000.0,168200000.0,2013-05-03,,,604100000.0,,66000000.0,,5400000.0,,,,27100000.0,674000.0,,,,,,5600000.0,,,1900000.0,,,,,,,,,,,PRMW,
73803,73803,95101230.0,200700000.0,,569300000.0,827100000.0,1021700000.0,194600000.0,0.15,14500000.0,3600000.0,510600000.0,2013-02-27,,,604100000.0,,63500000.0,,5400000.0,,,,73200000.0,674000.0,,,,,,5800000.0,,,1900000.0,,,,,,,,,,,PRMW,
73835,73835,17666865.0,,,181000.0,995869000.0,1211041000.0,87742000.0,0.15,-548000.0,,,2013-11-12,,,,,,1905000.0,,,,,,,,,,,,,,,,,,,,,,,,,,PROV,
73836,73836,17619865.0,,,181000.0,1116140000.0,160213000.0,144777000.0,0.2,2318000.0,,,2013-09-13,,,,,,12461000.0,,,,,,,,,,,,,,,,,,,,,,,,,,PROV,
73837,73837,17619865.0,,,181000.0,1116140000.0,1221483000.0,176000.0,0.46,134000.0,,,2013-05-10,,,,,,1877000.0,,,,,,,,,,,,,,,,,,,,,,,,,,PROV,
73838,73838,17619865.0,,,181000.0,1116140000.0,1260917000.0,155856000.0,0.37,15670000.0,,,2013-02-08,,,,,,1877000.0,,,,,,,,,,,,,,,,,,,,,,,,,,PROV,
73866,73866,31966432.0,127426000.0,6012000.0,33000.0,57480000.0,146479000.0,88669000.0,0.04,3307000.0,-8912000.0,,2013-11-04,,,,,4200000.0,,105966000.0,,,41780000.0,73600000.0,,,,,,45000000.0,,,24107000.0,,,,,,,,,34332000.0,,,PRO,
73867,73867,31966432.0,127426000.0,3775000.0,32000.0,57810000.0,146479000.0,99086000.0,0.02,2314000.0,-8912000.0,,2013-08-01,,,,,4200000.0,,28134000.0,,,41780000.0,39717000.0,,,,,,45000000.0,,,15438000.0,,,,,,,,,34332000.0,,,PRO,
73868,73868,31872766.0,131403000.0,3775000.0,32000.0,57810000.0,152396000.0,88669000.0,0.06,1734000.0,-8912000.0,,2013-05-02,,,,,427000.0,,33626000.0,,,41780000.0,19083000.0,,,,,,45000000.0,,,7938000.0,,,,,,,,,34332000.0,,,PRO,
73869,73869,31432430.0,127426000.0,4915000.0,31000.0,47316000.0,121259000.0,-13938000.0,0.08,2121000.0,-8912000.0,,2013-02-22,,,,,2200000.0,,26240000.0,,,-41780000.0,15073000.0,,,,,,45000000.0,,,7938000.0,,,,,,,,,34332000.0,,,PRO,
73901,73901,21056115.0,10719000.0,1296000.0,11000.0,1202000.0,16661000.0,-25637000.0,-0.1,597000.0,,,2013-11-13,,1100000.0,,,243000.0,10114000.0,,,,,8565000.0,,,15886532.0,,,,,,,,,275000.0,,,,,,,,,PRPH,
73902,73902,21056115.0,10719000.0,1296000.0,11000.0,1202000.0,16661000.0,11000.0,0.18,597000.0,,,2013-08-13,,1100000.0,,,243000.0,7787000.0,,,,,5165000.0,,,15845062.0,,,,,,,,,275000.0,,,,,,,,,PRPH,
73903,73903,21181115.0,10251000.0,678000.0,11000.0,1202000.0,16139000.0,-25637000.0,-0.02,597000.0,,,2013-05-10,,1100000.0,,,243000.0,5049000.0,,,,,5339000.0,,,15845062.0,,,,,,,,,275000.0,,,,,,,,,PRPH,
73904,73904,21056115.0,10719000.0,1296000.0,11000.0,1202000.0,16661000.0,-25637000.0,0.07,-1091000.0,,,2013-03-28,,1100000.0,,,252000.0,15350000.0,,,,,14252000.0,,,15720062.0,,,,,,,,,275000.0,,,,,,,,,PRPH,
73934,73934,13785947.0,176199000.0,4569000.0,14000.0,273050000.0,391737000.0,111726000.0,0.42,5617000.0,19438000.0,,2013-11-08,,3394000.0,,,5578000.0,803425000.0,378000.0,,,,,956442.0,,952776.0,,,,,,24423000.0,,,,,,,,,30242000.0,,,PRSC,
73935,73935,13785947.0,176199000.0,4569000.0,14000.0,273050000.0,391737000.0,111726000.0,0.34,4460000.0,19438000.0,,2013-08-09,,3394000.0,,,3442000.0,528121000.0,180000.0,,,,,956442.0,,952776.0,,,,,,24423000.0,,,,,,,,,30242000.0,,,PRSC,
73936,73936,13785947.0,176199000.0,4569000.0,14000.0,273050000.0,391737000.0,111726000.0,0.23,3042000.0,19438000.0,,2013-05-10,,3394000.0,,,1729000.0,253554000.0,164672000.0,,,,,956442.0,,949961.0,,,,,,24423000.0,,,,,,,,,30242000.0,,,PRSC,
73937,73937,13785947.0,176199293.0,4569307.0,13786.0,273050066.0,391737421.0,111726818.0,0.64,-2562752.0,19438000.0,,2013-03-15,,3394000.0,,,7537237.0,1081688070.0,14111006.0,,,,,928478.0,,949961.0,,,,,,24423000.0,,,,,,,,,30242000.0,,,PRSC,
73963,73963,17114000.0,72150000.0,15088000.0,2000.0,64223000.0,157532000.0,93309000.0,-0.21,-3118000.0,,,2013-11-13,,,,,,24170000.0,45086000.0,,,,19821000.0,,,17173000.0,,,,,,,,,,,,,,,,,,PRSS,
73964,73964,17114000.0,72150000.0,15088000.0,2000.0,64223000.0,157532000.0,93309000.0,-0.21,-1716000.0,,,2013-08-12,,,,,,22033000.0,47427000.0,,,,20289000.0,,,17173000.0,,,,,,,,,,,,,,,,,,PRSS,
73965,73965,17126000.0,50497000.0,7890000.0,2000.0,44789000.0,135153000.0,90364000.0,-0.21,-3984000.0,,,2013-05-14,,,,,,25510000.0,5019000.0,,,,19641000.0,,,17173000.0,,,,,,,,,,,,,,,,,,PRSS,
73966,73966,17114000.0,72150000.0,15088000.0,2000.0,64223000.0,157532000.0,90364000.0,0.18,3105000.0,,,2013-03-18,,,,,,89132000.0,87249000.0,,,,34665000.0,,,17173000.0,,,,,,,,,,,,,,,,,,PRSS,
73996,73996,17679182.0,102938000.0,896000.0,177000.0,9155000.0,107936000.0,126484000.0,-0.51,-9689000.0,,,2013-11-12,,,,,100000.0,9612000.0,171000.0,,1800000.0,,,,,27388005.0,,,,,,,,,,,,,,,,,,PRTA,
73997,73997,17679182000.0,125841000.0,779000.0,177000.0,2799000.0,129283000.0,126484000.0,-0.51,-11302000.0,,,2013-08-13,,,,,200000.0,11359000.0,171000.0,,1800000.0,,,,,27388005.0,,,,,,,,,,,,,,,,,,PRTA,
73998,73998,17679000.0,125841000.0,779000.0,177000.0,2799000.0,129283000.0,126484000.0,-0.51,-10811000.0,,,2013-05-15,,,,,100000.0,11215000.0,171000.0,,1800000.0,,,,,27388005.0,,,,,,,,,,,,,,,,,,PRTA,
74025,74025,18842388.0,94966000.0,1895000.0,19000.0,14743000.0,98056000.0,79900000.0,-0.25,-5462000.0,-112356000.0,,2013-11-07,5068000.0,95856000.0,,,20000.0,,382000.0,,,1040000.0,,18676000.0,,,,,,,,,,,,,,,,,,,,PRTK,
74026,74026,18842388.0,81239000.0,376000.0,19000.0,14743000.0,98056000.0,95393000.0,-0.25,-10317000.0,-112356000.0,,2013-08-08,5590000.0,95856000.0,,,20000.0,,493000.0,,,1040000.0,,18676000.0,,,,,,,,,,,,,,,,,,,,PRTK,
74027,74027,18842388.0,94966000.0,954000.0,19000.0,14743000.0,88030000.0,95393000.0,-0.25,-5177000.0,-112356000.0,,2013-05-09,4645000.0,95856000.0,,,20000.0,,493000.0,,,1040000.0,,18676000.0,,,,,,,,,,,,,,,,,,,,PRTK,
74028,74028,13904515.0,94966000.0,1001000.0,14000.0,2663000.0,69151000.0,29000.0,-0.3,-6554000.0,-112356000.0,,2013-03-12,5183000.0,95856000.0,,,20000.0,,10440000.0,,,1040000.0,,13905000.0,,,,,,,,,,,,,,,,,,,,PRTK,
74061,74061,31128000.0,55513000.0,28025000.0,31000.0,61233000.0,88877000.0,27644000.0,0.06,-1399000.0,-6879000.0,,2013-11-06,,,1684000.0,,1934000.0,369000.0,69273000.0,,,,17907000.0,31128000.0,25000.0,,,,,,,,,,,,,,,,,,,PRTS,
74062,74062,14000.0,45026000.0,19611000.0,33000.0,46450000.0,69296000.0,22846000.0,0.06,-9567000.0,-6879000.0,,2013-08-06,,,1684000.0,,1934000.0,631000.0,69273000.0,,,,19013000.0,31128000.0,25000.0,,,,,,,,,,,,,,,,,,,PRTS,
